Species,Long,Lat,Source
Lycaon pictus,31.733125,-24.453763,gbif
Lycaon pictus,25.10942,-17.869281,gbif
Lycaon pictus,23.662688,-19.067824,gbif
Lycaon pictus,23.721523,-19.035035,gbif
Lycaon pictus,23.623943,-19.043972,gbif
Lycaon pictus,23.756551,-19.185698,gbif
Lycaon pictus,23.691657,-19.161215,gbif
Lycaon pictus,23.745417,-19.124328,gbif
Lycaon pictus,23.659391,-19.177291,gbif
Lycaon pictus,27.319804,-19.057181,gbif
Lycaon pictus,31.490034,-25.096859,gbif
Lycaon pictus,29.435852,-15.934753,gbif
Lycaon pictus,38.051113,-12.156541,gbif
Lycaon pictus,31.648777,-24.224929,gbif
Lycaon pictus,36.872902,11.557522,gbif
Lycaon pictus,23.060096,-19.261641,gbif
Lycaon pictus,31.495027,-23.958656,gbif
Lycaon pictus,23.820595,-19.111232,gbif
Lycaon pictus,36.724154,0.248317,gbif
Lycaon pictus,36.833007,0.356368,gbif
Lycaon pictus,36.950391,0.254911,gbif
Lycaon pictus,36.812761,0.346044,gbif
Lycaon pictus,25.312132,-18.172436,gbif
Lycaon pictus,26.7628,-18.766426,gbif
Lycaon pictus,29.491785,-15.709395,gbif
Lycaon pictus,29.411479,-16.168922,gbif
Lycaon pictus,25.023418,-17.649774,gbif
Lycaon pictus,23.293994,-19.08766,gbif
Lycaon pictus,23.225103,-19.036016,gbif
Lycaon pictus,31.330731,-25.145472,gbif
Lycaon pictus,29.348048,-15.688029,gbif
Lycaon pictus,31.964888,-12.930642,gbif
Lycaon pictus,29.230154,-15.629765,gbif
Lycaon pictus,31.212773,-25.12095,gbif
Lycaon pictus,31.275398,-23.827175,gbif
Lycaon pictus,31.885237,-24.616926,gbif
Lycaon pictus,31.620121,-24.019317,gbif
Lycaon pictus,31.474591,-25.112396,gbif
Lycaon pictus,23.270368,-19.376354,gbif
Lycaon pictus,31.539234,-23.944546,gbif
Lycaon pictus,37.659928,-7.407104,gbif
Lycaon pictus,31.697824,-25.252355,gbif
Lycaon pictus,31.722614,-24.940416,gbif
Lycaon pictus,37.9554,-0.2295,gbif
Lycaon pictus,38.354549,-7.632493,gbif
Lycaon pictus,31.70909,-13.02299,gbif
Lycaon pictus,31.662369,-13.0385,gbif
Lycaon pictus,31.69783,-13.046413,gbif
Lycaon pictus,31.757865,-13.073858,gbif
Lycaon pictus,31.719212,-13.087628,gbif
Lycaon pictus,31.673648,-24.781861,gbif
Lycaon pictus,31.449789,-23.179573,gbif
Lycaon pictus,31.15955,-24.594859,gbif
Lycaon pictus,23.481273,-19.059762,gbif
Lycaon pictus,23.530204,-19.082527,gbif
Lycaon pictus,31.770258,-24.034434,gbif
Lycaon pictus,34.442803,-18.943701,gbif
Lycaon pictus,32.155752,-21.426926,gbif
Lycaon pictus,26.037945,-18.742985,gbif
Lycaon pictus,23.817055,-19.021754,gbif
Lycaon pictus,38.002026,-7.724033,gbif
Lycaon pictus,27.100482,-25.200587,gbif
Lycaon pictus,31.835385,-13.149923,gbif
Lycaon pictus,23.773304,-19.157654,gbif
Lycaon pictus,31.926838,-13.089945,gbif
Lycaon pictus,34.296067,-18.944436,gbif
Lycaon pictus,23.848795,-19.055987,gbif
Lycaon pictus,23.907301,-19.11064,gbif
Lycaon pictus,23.792777,-19.048826,gbif
Lycaon pictus,31.784845,-24.082281,gbif
Lycaon pictus,23.583606,-19.361407,gbif
Lycaon pictus,24.079762,-18.511851,gbif
Lycaon pictus,31.987008,-24.608846,gbif
Lycaon pictus,24.071732,-18.573036,gbif
Lycaon pictus,31.544208,-24.925626,gbif
Lycaon pictus,31.944421,-28.323091,gbif
Lycaon pictus,31.569701,-24.535763,gbif
Lycaon pictus,-106.663485,35.078382,gbif
Lycaon pictus,32.302315,-11.927883,gbif
Lycaon pictus,30.936395,-24.033659,gbif
Lycaon pictus,32.379042,-11.887114,gbif
Lycaon pictus,32.29556,-11.995945,gbif
Lycaon pictus,37.975122,-7.647596,gbif
Lycaon pictus,23.204426,-19.283396,gbif
Lycaon pictus,23.287655,-19.301703,gbif
Lycaon pictus,23.94442,-19.180851,gbif
Lycaon pictus,40.5292,-2.5266,gbif
Lycaon pictus,38.19,-0.0881,gbif
Lycaon pictus,38.0231,-0.0588,gbif
Lycaon pictus,31.464731,-23.627882,gbif
Lycaon pictus,22.302909,-18.526313,gbif
Lycaon pictus,37.216104,0.851485,gbif
Lycaon pictus,30.963103,-24.52161,gbif
Lycaon pictus,30.892711,-24.513794999999998,gbif
Lycaon pictus,31.535175,-24.550825,gbif
Lycaon pictus,31.43073,-24.57822,gbif
Lycaon pictus,31.792322,-25.172332,gbif
Lycaon pictus,30.889761,-24.577775,gbif
Lycaon pictus,23.63449,-18.961594,gbif
Lycaon pictus,23.203841,-19.488075,gbif
Lycaon pictus,26.24606,-18.578323,gbif
Lycaon pictus,30.927626,-24.28321,gbif
Lycaon pictus,31.913418,-24.44601,gbif
Lycaon pictus,31.049831,-24.588331,gbif
Lycaon pictus,26.318999,-18.660572,gbif
Lycaon pictus,36.24102,-4.254951,gbif
Lycaon pictus,23.478856,-19.391977,gbif
Lycaon pictus,32.295985,-27.73502,gbif
Lycaon pictus,32.285343,-27.757937,gbif
Lycaon pictus,31.521758,-24.493397,gbif
Lycaon pictus,31.966036,-13.181212,gbif
Lycaon pictus,23.62998,-18.646726,gbif
Lycaon pictus,36.938953,0.009699,gbif
Lycaon pictus,23.851318,-19.316328,gbif
Lycaon pictus,22.443724,-18.134679,gbif
Lycaon pictus,23.286146,-19.265338,gbif
Lycaon pictus,31.257403,-23.834156,gbif
Lycaon pictus,36.039757,-4.141175,gbif
Lycaon pictus,31.557496,-24.817686,gbif
Lycaon pictus,31.680017,-13.037438,gbif
Lycaon pictus,21.678843,-18.136124,gbif
Lycaon pictus,31.815695,-12.887352,gbif
Lycaon pictus,31.813368,-13.038141,gbif
Lycaon pictus,32.128133,-12.96129,gbif
Lycaon pictus,32.121936,-12.936636,gbif
Lycaon pictus,31.448859,-23.157325,gbif
Lycaon pictus,38.085823,-7.672205,gbif
Lycaon pictus,34.874725,-7.708951,gbif
Lycaon pictus,31.424613,-23.732074,gbif
Lycaon pictus,24.568757,-18.659489,gbif
Lycaon pictus,31.786449,-24.413003,gbif
Lycaon pictus,31.415824,-25.518863,gbif
Lycaon pictus,32.01404,-28.090163,gbif
Lycaon pictus,31.617205,-25.162979,gbif
Lycaon pictus,32.595833,-28.337775,gbif
Lycaon pictus,36.730457,-3.862246,gbif
Lycaon pictus,31.244378,-23.315342,gbif
Lycaon pictus,31.485776,-23.80257,gbif
Lycaon pictus,29.589355,-15.721857,gbif
Lycaon pictus,29.288916,-15.63038,gbif
Lycaon pictus,28.591099,-20.448393,gbif
Lycaon pictus,25.759196,-17.827885,gbif
Lycaon pictus,16.702313,-20.816124,gbif
Lycaon pictus,23.732679,-19.219465,gbif
Lycaon pictus,31.765443,-13.080729,gbif
Lycaon pictus,23.301538999999998,-19.301359,gbif
Lycaon pictus,23.897902,-19.183031,gbif
Lycaon pictus,34.885209,-7.666349,gbif
Lycaon pictus,31.787941,-13.108876,gbif
Lycaon pictus,23.244475,-19.486764,gbif
Lycaon pictus,31.934558,-28.396066,gbif
Lycaon pictus,34.930287,-7.799239,gbif
Lycaon pictus,37.938832,-7.64009,gbif
Lycaon pictus,31.244252,-23.914682,gbif
Lycaon pictus,31.713151,-24.846878,gbif
Lycaon pictus,37.199364,-2.639218,gbif
Lycaon pictus,31.450534,-25.02621,gbif
Lycaon pictus,31.518719,-23.581406,gbif
Lycaon pictus,31.627207,-24.975158,gbif
Lycaon pictus,31.245117,-25.092015,gbif
Lycaon pictus,31.591358,-25.495513,gbif
Lycaon pictus,31.152335,-23.487556,gbif
Lycaon pictus,31.423471,-25.28568,gbif
Lycaon pictus,23.291858,-19.475667,gbif
Lycaon pictus,31.581761,-25.073363,gbif
Lycaon pictus,23.973019,-19.080817,gbif
Lycaon pictus,31.484061,-25.328685,gbif
Lycaon pictus,23.975826,-19.128003,gbif
Lycaon pictus,31.451361,-24.896674,gbif
Lycaon pictus,31.665331,-13.144084,gbif
Lycaon pictus,31.555091,-24.942518,gbif
Lycaon pictus,31.42711,-24.92682,gbif
Lycaon pictus,31.489614,-24.910827,gbif
Lycaon pictus,31.216664,-23.866125,gbif
Lycaon pictus,31.454289,-25.543149,gbif
Lycaon pictus,23.109493,-19.216828,gbif
Lycaon pictus,24.525502,-18.670505,gbif
Lycaon pictus,25.869769,-17.892029,gbif
Lycaon pictus,29.248844,-15.734259,gbif
Lycaon pictus,23.775122,-19.610501,gbif
Lycaon pictus,29.230798,-15.798075,gbif
Lycaon pictus,31.48218,-24.829541,gbif
Lycaon pictus,36.115491,-3.961947,gbif
Lycaon pictus,36.08183,-3.893597,gbif
Lycaon pictus,36.022807,-3.843376,gbif
Lycaon pictus,36.143585,-3.919151,gbif
Lycaon pictus,36.000304,-3.969636,gbif
Lycaon pictus,36.079764,-3.898647,gbif
Lycaon pictus,36.043026,-3.842859,gbif
Lycaon pictus,36.071817,-3.885383,gbif
Lycaon pictus,36.083123,-3.911461,gbif
Lycaon pictus,36.182008,-3.975126,gbif
Lycaon pictus,36.007566,-3.984583,gbif
Lycaon pictus,36.145343,-3.954667,gbif
Lycaon pictus,36.122742,-3.891808,gbif
Lycaon pictus,36.007953,-3.944855,gbif
Lycaon pictus,36.165418,-3.959723,gbif
Lycaon pictus,36.127154,-3.856331,gbif
Lycaon pictus,36.154602,-3.986423,gbif
Lycaon pictus,36.049926,-3.856871,gbif
Lycaon pictus,36.181783,-3.827374,gbif
Lycaon pictus,36.091362,-3.959143,gbif
Lycaon pictus,36.046431,-3.886228,gbif
Lycaon pictus,36.102696,-3.899087,gbif
Lycaon pictus,40.503294,-1.566073,gbif
Lycaon pictus,2.5833,12,gbif
Lycaon pictus,1.1166,10.9333,gbif
Lycaon pictus,21.81471,-18.333466,gbif
Lycaon pictus,31.748788,-25.159159,gbif
Lycaon pictus,25.029526,-17.856065,gbif
Lycaon pictus,25.119631,-17.897333,gbif
Lycaon pictus,16.831161,-18.992131,gbif
Lycaon pictus,37.522705,0.473488,gbif
Lycaon pictus,36.216431,-4.039618,gbif
Lycaon pictus,36.044769,-4.077973,gbif
Lycaon pictus,26.145117,-19.63089,gbif
Lycaon pictus,29.194719,-15.926099,gbif
Lycaon pictus,36.180351,-4.128862,gbif
Lycaon pictus,37.712148,-7.407236,gbif
Lycaon pictus,24.081519,-18.615447,gbif
Lycaon pictus,32.398408,-21.29657,gbif
Lycaon pictus,31.480568,-24.964206,gbif
Lycaon pictus,26.264846,-18.774964,gbif
Lycaon pictus,22.704725,-19.217715,gbif
Lycaon pictus,31.429808,-23.860656,gbif
Lycaon pictus,31.452655,-23.9833,gbif
Lycaon pictus,31.670203,-24.853342,gbif
Lycaon pictus,31.969089,-25.272744,gbif
Lycaon pictus,31.895131,-25.369971,gbif
Lycaon pictus,31.999092,-25.005286,gbif
Lycaon pictus,31.492804,-24.003299,gbif
Lycaon pictus,31.443463,-24.900022,gbif
Lycaon pictus,31.787794,-24.968979,gbif
Lycaon pictus,31.650687,-24.913027,gbif
Lycaon pictus,31.764144,-24.83662,gbif
Lycaon pictus,31.503488,-24.834754,gbif
Lycaon pictus,32.139511,-12.923683,gbif
Lycaon pictus,37.088762,0.220313,gbif
Lycaon pictus,23.363864,-19.350271,gbif
Lycaon pictus,35.898291,-1.864827,gbif
Lycaon pictus,23.344794,-19.2866,gbif
Lycaon pictus,23.302574,-19.217579,gbif
Lycaon pictus,31.431245,-25.181608,gbif
Lycaon pictus,26.290625,-24.715047,gbif
Lycaon pictus,26.3784,-24.74917,gbif
Lycaon pictus,26.204392,-24.71744,gbif
Lycaon pictus,31.782439,-24.698601,gbif
Lycaon pictus,31.947358,-25.310674,gbif
Lycaon pictus,31.948117,-25.340527,gbif
Lycaon pictus,28.985982,-22.279313,gbif
Lycaon pictus,23.354503,-19.349154,gbif
Lycaon pictus,31.805269,-28.240454,gbif
Lycaon pictus,31.727071,-24.860721,gbif
Lycaon pictus,35.199186,-18.005167,gbif
Lycaon pictus,23.141554,-19.370906,gbif
Lycaon pictus,23.212507,-19.672772,gbif
Lycaon pictus,23.304387,-19.775725,gbif
Lycaon pictus,23.36597,-19.751829,gbif
Lycaon pictus,23.29276,-19.643596,gbif
Lycaon pictus,23.204384,-19.714084,gbif
Lycaon pictus,23.257761,-19.717935,gbif
Lycaon pictus,23.208108,-19.743004,gbif
Lycaon pictus,23.263568,-19.792876,gbif
Lycaon pictus,31.312472,-25.007425,gbif
Lycaon pictus,31.420898,-24.046465,gbif
Lycaon pictus,31.437462,-23.980215,gbif
Lycaon pictus,31.324333,-24.196977,gbif
Lycaon pictus,37.504466,0.453219,gbif
Lycaon pictus,37.421462,0.459815,gbif
Lycaon pictus,37.438491,0.522051,gbif
Lycaon pictus,29.176908,-15.818512,gbif
Lycaon pictus,36.850188,0.262597,gbif
Lycaon pictus,36.376018,5.753905,gbif
Lycaon pictus,36.593406,5.749304,gbif
Lycaon pictus,36.6463,-0.4324,gbif
Lycaon pictus,31.706127,-24.377412,gbif
Lycaon pictus,31.434545,-25.264152,gbif
Lycaon pictus,27.445459,-18.536381,gbif
Lycaon pictus,35.961116,-1.841828,gbif
Lycaon pictus,31.646154,-25.0313,gbif
Lycaon pictus,23.216445,-19.936911,gbif
Lycaon pictus,31.369176,-24.274304,gbif
Lycaon pictus,38.005365,-3.024668,gbif
Lycaon pictus,32.048364,-28.295222,gbif
Lycaon pictus,31.839536,-28.383211,gbif
Lycaon pictus,31.583952,-12.984797,gbif
Lycaon pictus,23.207879,-18.030258,gbif
Lycaon pictus,24.80862,-17.963563,gbif
Lycaon pictus,38.125,-2.875,gbif
Lycaon pictus,-71.096094,42.307335,gbif
Lycaon pictus,23.723378,-19.015173,gbif
Lycaon pictus,31.430022,-23.944763,gbif
Lycaon pictus,3.191864,12.076329,gbif
Lycaon pictus,22.341076,-18.392381,gbif
Lycaon pictus,1.603764,11.243179,gbif
Lycaon pictus,28.38075,-15.544687,gbif
Lycaon pictus,24.293781,-18.496869,gbif
Lycaon pictus,31.915193,-28.394405,gbif
Lycaon pictus,20.984729,-23.756987,gbif
Lycaon pictus,22.282982,-22.538348,gbif
Lycaon pictus,23.604977,-19.495676,gbif
Lycaon pictus,21.670096,-21.287286,gbif
Lycaon pictus,22.041912,-22.963573,gbif
Lycaon pictus,40.0334,-1.3993,gbif
Lycaon pictus,23.253038,-17.676904,gbif
Lycaon pictus,21.505068,-22.11221,gbif
Lycaon pictus,1.766667,8.4,gbif
Lycaon pictus,22.634432,-22.45679,gbif
Lycaon pictus,37.483127,5.970398,gbif
Lycaon pictus,37.916252,-7.552833,gbif
Lycaon pictus,39.749753,6.61219,gbif
Lycaon pictus,35.027652,-7.447989,gbif
Lycaon pictus,23.794009,-19.433572,gbif
Lycaon pictus,31.95276,-25.264199,gbif
Lycaon pictus,31.865665,-25.304917,gbif
Lycaon pictus,31.887794,-25.306369,gbif
Lycaon pictus,34.741376,-2.598934,gbif
Lycaon pictus,35.015672,-1.594747,gbif
Lycaon pictus,35.15398,-1.425382,gbif
Lycaon pictus,35.024463,-1.445219,gbif
Lycaon pictus,35.033779,-1.590344,gbif
Lycaon pictus,34.976708,-1.234404,gbif
Lycaon pictus,35.049247,-1.597788,gbif
Lycaon pictus,35.006286,-1.480155,gbif
Lycaon pictus,34.900489,-1.370249,gbif
Lycaon pictus,35.180391,-1.40397,gbif
Lycaon pictus,34.986387,-1.27087,gbif
Lycaon pictus,34.997902,-1.272929,gbif
Lycaon pictus,35.005065,-1.428982,gbif
Lycaon pictus,38.6151,-0.1683,gbif
Lycaon pictus,-106.66385385730578,35.07839238426312,gbif
Lycaon pictus,25.15,-17.816667,gbif
Lycaon pictus,22.45,-25.178434,gbif
Lycaon pictus,22.28,-24.13,gbif
Lycaon pictus,22.52,-20.75,gbif
Lycaon pictus,39.8333,-3.4,gbif
Lycaon pictus,22.52,-20.95,gbif
Lycaon pictus,36.98,-7.4,gbif
Lycaon pictus,22.26667,-19.66667,gbif
Lycaon pictus,32.08333,1.65,gbif
Lycaon pictus,37.06667,0.01667,gbif
Lycaon pictus,-106.66386,35.078392,bison
Lycaon pictus,-116.776115,33.023605,bison
Lycaon pictus,22.7954001406,-18.8807206007,inat
Lycaon pictus,23.3511278052,-19.9047065536,inat
Lycaon pictus,16.3920624518,-21.5142680987,inat
Lycaon pictus,31.4863115885,-24.6734532257,inat
Lycaon pictus,36.8267443754,0.2115919078,inat
Lycaon pictus,31.4054124188,-23.9830867656,inat
Lycaon pictus,31.5287928433,-23.9365276852,inat
Lycaon pictus,31.5425514512,-23.9229361748,inat
Lycaon pictus,31.5890335789,-23.9829386177,inat
Lycaon pictus,31.5043397046,-23.8001275146,inat
Lycaon pictus,31.6841696951,-24.1402950903,inat
Lycaon pictus,31.7540921972,-24.1279654694,inat
Lycaon pictus,31.7639646009,-24.0318452163,inat
Lycaon pictus,-73.9954279642,40.8868367754,inat
Lycaon pictus,32.0614317154,-28.0317250679,inat
Lycaon pictus,23.4349407862,-19.2202996308,inat
Lycaon pictus,23.5418095009,-19.3023980672,inat
Lycaon pictus,31.7407579936,-25.3545729706,inat
Lycaon pictus,-81.5247414318,28.2247753559,inat
Lycaon pictus,31.2271773247,-25.1719075397,inat
Lycaon pictus,31.4745906746,-25.112395559,inat
Lycaon pictus,23.3089192854,-19.4053828413,inat
Lycaon pictus,31.4647309667,-23.6278823366,inat
Lycaon pictus,31.4167182885,-25.2378687919,inat
Lycaon pictus,18.5020998296,-33.9182435637,inat
Lycaon pictus,31.2166644004,-23.8661253508,inat
Lycaon pictus,25.1157560092,-20.491396701,inat
Lycaon pictus,32.0483637922,-28.295222235,inat
Lycaon pictus,31.8395361243,-28.3832109027,inat
Lycaon pictus,31.4542886607,-25.543148647,inat
Lycaon pictus,35.0050648816,-1.4289824678,inat
Lycaon pictus,31.489613524,-24.9108271462,inat
Lycaon pictus,26.5103317425,-18.4566544806,inat
Lycaon pictus,31.4271102516,-24.926819693,inat
Lycaon pictus,31.555091439,-24.9425180635,inat
Lycaon pictus,31.6201210774,-24.0193167705,inat
Lycaon pictus,31.8852369027,-24.6169264542,inat
Lycaon pictus,31.4505341857,-25.0262101981,inat
Lycaon pictus,20.5101024975,-19.5054602476,inat
Lycaon pictus,-81.4134847465,28.399228315,inat
Lycaon pictus,31.4498106558,-24.4178830955,inat
Lycaon pictus,34.9979019446,-1.2729290596,inat
Lycaon pictus,17.2112285231,-22.3410717719,inat
Lycaon pictus,35.0337785497,-1.5903444356,inat
Lycaon pictus,35.1539798264,-1.4253816798,inat
Lycaon pictus,35.1803912324,-1.4039698709,inat
Lycaon pictus,35.0156724586,-1.5947468416,inat
Lycaon pictus,35.0244626399,-1.4452191433,inat
Lycaon pictus,34.9004887307,-1.370249305,inat
Lycaon pictus,34.9863873677,-1.2708703563,inat
Lycaon pictus,34.9767080648,-1.2344038069,inat
Lycaon pictus,35.0492470107,-1.5977876627,inat
Lycaon pictus,35.0062864972,-1.4801550009,inat
Lycaon pictus,38.3545491263,-7.6324928632,inat
Lycaon pictus,27.1004817117,-25.2005872137,inat
Lycaon pictus,31.2753982357,-23.8271745218,inat
Lycaon pictus,31.1020974439,-25.1636566237,inat
Lycaon pictus,31.1562829528,-25.0720339095,inat
Lycaon pictus,31.124639881,-25.0931697505,inat
Lycaon pictus,31.0237394691,-25.0588391932,inat
Lycaon pictus,31.1963907379,-25.0437972339,inat
Lycaon pictus,31.0516392447,-25.1079550114,inat
Lycaon pictus,-84.463743189,39.0331081617,inat
Lycaon pictus,31.3691755397,-24.2743043138,inat
Lycaon pictus,31.212773154,-25.120950334,inat
Lycaon pictus,31.7090902801,-13.0229903767,inat
Lycaon pictus,31.6978302282,-13.0464129046,inat
Lycaon pictus,31.7578646204,-13.0738576001,inat
Lycaon pictus,31.6623690254,-13.0384999015,inat
Lycaon pictus,31.7192116654,-13.0876278339,inat
Lycaon pictus,29.3480477741,-15.6880294709,inat
Lycaon pictus,29.2301541129,-15.6297649957,inat
Lycaon pictus,31.9648880932,-12.9306415565,inat
Lycaon pictus,31.3307313863,-25.1454722697,inat
Lycaon pictus,-95.929436817,36.3247995144,inat
Lycaon pictus,144.848391037,-37.639542136,inat
Lycaon pictus,31.9151928026,-28.3944050088,inat
Lycaon pictus,31.4928040999,-24.0032988493,inat
Lycaon pictus,31.4298080538,-23.8606557514,inat
Lycaon pictus,31.6487767799,-24.2249289756,inat
Lycaon pictus,31.4238470543,-24.0940904624,inat
Lycaon pictus,31.3124717918,-25.0074252462,inat
Lycaon pictus,31.4787518958,-24.0074582285,inat
Lycaon pictus,23.7927772196,-19.0488262934,inat
Lycaon pictus,24.1373300056,-19.378853804,inat
Lycaon pictus,-122.7721770663,45.5829654225,inat
Lycaon pictus,27.3198035694,-19.057180964,inat
Lycaon pictus,22.719116843,-18.9775710405,inat
Lycaon pictus,23.4979735978,-19.2821691374,inat
Lycaon pictus,30.8871729328,-24.3609243444,inat
Lycaon pictus,38.0020261723,-7.7240327991,inat
Lycaon pictus,23.2251027809,-19.0360157929,inat
Lycaon pictus,23.2939937937,-19.0876600752,inat
Lycaon pictus,16.7023133561,-20.8161237791,inat
Lycaon pictus,26.4276072895,-24.6463447879,inat
Lycaon pictus,25.0234182205,-17.6497744246,inat
Lycaon pictus,31.434545211,-25.2641519895,inat
Lycaon pictus,34.9868797022,-7.7912921907,inat
Lycaon pictus,29.4114793619,-16.1689216997,inat
Lycaon pictus,26.4420764451,24.6519622829,inat
Lycaon pictus,-1.1956907187,45.7447843377,inat
Lycaon pictus,26.1569724771,-24.7480420309,inat
Lycaon pictus,152.8333083184,-26.7587888146,inat
Lycaon pictus,139.1962777283,-35.0295299089,inat
Lycaon pictus,36.4002556421,-10.1514022147,inat
Lycaon pictus,25.312132041,-18.1724360616,inat
Lycaon pictus,-73.8267644947,40.9875872336,inat
